track_name	album_name	artist_name	genres	release_date	duration_ms	popularity	explicit	is_playable
Arcade	Arcade	Duncan Laurence	[]	2019-03-07	183624.0	71.0	False	True
Never Really Over	Never Really Over	Katy Perry	['pop']	2019-05-31	223523.0	63.0	False	True
CHỜ MỘT NGƯỜI (feat. Gill & Captain)	RAP VIỆT 2024, Tập 14	RAP VIỆT	['vietnamese hip hop', 'v-pop']	2024-12-09	259010.0	52.0	False	True
Ngày Em Đẹp Nhất		Nguyen Nhat Tu (Ntu)						
Finding You	Finding You	Chi Pu	['v-pop', 'vinahouse', 'vietnam indie']	2024-05-23	191000.0	37.0	False	True
Mây Lang Thang	Mây Lang Thang	Tùng TeA	['vietnamese hip hop', 'vietnam indie', 'v-pop']	2021-06-01	199035.0	42.0	False	True
New Rules	Dua Lipa (Deluxe)	Dua Lipa	['pop']	2017-06-02	209320.0	76.0	False	True
Chúng Ta Còn Ở Đó Không? - Tet 2025 Movie “Bộ Tứ Báo Thủ” Original Soundtrack	Chúng Ta Còn Ở Đó Không? (Tet 2025 Movie “Bộ Tứ Báo Thủ” Original Soundtrack)	Orange	['v-pop', 'vietnamese hip hop', 'vietnamese lo-fi', 'vietnam indie', 'vinahouse']	2025-01-30	245217.0	54.0	False	True
Đâu Chỉ Riêng Em	Tâm 9	Mỹ Tâm	['v-pop', 'vietnamese bolero', 'vietnam indie']	2017-12-06	234120.0	40.0	False	True
Hơn Em Chỗ Nào	Hơn Em Chỗ Nào	Thùy Chi	['v-pop', 'vinahouse', 'vietnam indie', 'vietnamese hip hop']	2022-12-05	295750.0	34.0	False	True
Closer to You (feat. Major Lazer)	GOLDEN	Jung Kook	['k-pop']	2023-11-03	170995.0	68.0	False	True
1TINHYEU (feat. Hustlang Robber)	RAP VIỆT 2024, Tập 13	RAP VIỆT	['vietnamese hip hop', 'v-pop']	2024-12-03	220740.0	50.0	False	True
Đừng Hỏi Em	Tâm 9	Mỹ Tâm	['v-pop', 'vietnamese bolero', 'vietnam indie']	2017-12-06	263053.0	42.0	False	True
Boy's a liar Pt. 2	Boy's a liar Pt. 2	PinkPantheress	['bedroom pop']	2023-02-03	131013.0	69.0	True	True
Sài Gòn Đâu Có Lạnh (feat. Lewiuy)	Sài Gòn Đâu Có Lạnh (feat. Lewiuy)	Changg	['v-pop', 'vietnamese lo-fi', 'vietnamese hip hop', 'vietnam indie']	2020-12-25	165161.0	38.0	False	True
Nếu Anh Đi	Tâm 9	Mỹ Tâm	['v-pop', 'vietnamese bolero', 'vietnam indie']	2017-12-06	251893.0	40.0	False	True
Ready For Love	BORN PINK	BLACKPINK	['k-pop']	2022-09-16	184677.0	54.0	False	True
The Box	Please Excuse Me for Being Antisocial	Roddy Ricch	['melodic rap']	2019-12-06	196652.0	79.0	True	True
THATS WHAT I WANT	MONTERO	Lil Nas X	[]	2021-09-17	143901.0	70.0	True	True
một triệu like	một triệu like	Đen	['v-pop', 'vietnamese hip hop', 'vietnam indie', 'vietnamese lo-fi']	2020-12-29	264000.0	47.0	False	True
Feel My Rhythm	‘The ReVe Festival 2022 - Feel My Rhythm’	Red Velvet	['k-pop']	2022-03-21	210253.0	60.0	False	True
Không Ra Gì	Không Ra Gì	Trúc Nhân	['v-pop', 'vietnam indie']	2024-11-12	204923.0	48.0	False	True
Nhà Bao Việc (feat. R.Tee)	Rap Việt Tập 12	RAP VIỆT	['vietnamese hip hop', 'v-pop']	2020-10-19	202452.0	26.0	False	True
Trong Sương (feat. MinhLai)	Rap Việt Mùa 3 (2023) - Tập 5	RAP VIỆT	['vietnamese hip hop', 'v-pop']	2023-06-25	173839.0	31.0	False	True
One Kiss (with Dua Lipa)	One Kiss (with Dua Lipa)	Calvin Harris	['edm']	2018-04-06	214846.0	75.0	False	True
break up with your girlfriend, i'm bored	thank u, next	Ariana Grande	['pop']	2019-02-08	190440.0	71.0	True	True
Hope	Sick Boy	The Chainsmokers	[]	2018-12-14	180120.0	58.0	False	True
Yet To Come (Hyundai Ver.)	Yet To Come (Hyundai Ver.)	BTS	['k-pop']	2022-09-23	223535.0	39.0	False	True
FEARLESS (2023 Ver.)	UNFORGIVEN	LE SSERAFIM	['k-pop']	2023-05-01	168437.0	66.0	False	True
Butter (Holiday Remix)	Butter (Holiday Remix)	BTS	['k-pop']	2021-12-03	161894.0	44.0	False	True
Gió (Lofi)	Gió (Lofi)	1 9 6 7	['vietnamese lo-fi', 'v-pop']	2023-03-23	214958.0	43.0	False	True
Anyone	Justice	Justin Bieber	[]	2021-03-19	190779.0	67.0	False	True
Nxde	I love	(G)I-DLE	['k-pop']	2022-10-17	178453.0	66.0	False	True
Người Được Chọn (feat. B Ray, 24k.Right, Dick, CAPTAIN & Đạt G)	Rap Việt Mùa 3 (2023) - Tập 16	RAP VIỆT	['vietnamese hip hop', 'v-pop']	2023-09-10	318066.0	42.0	False	True
Waste It On Me (feat. BTS)	Neon Future III	Steve Aoki	['electro house', 'edm']	2018-11-09	192536.0	56.0	False	True
the boy is mine	eternal sunshine	Ariana Grande	['pop']	2024-03-08	173639.0	78.0	True	True
Youngblood	Youngblood (Deluxe)	5 Seconds of Summer	[]	2018-06-15	203417.0	77.0	False	True
Louder than bombs	MAP OF THE SOUL : 7	BTS	['k-pop']	2020-02-21	217404.0	60.0	False	True
Chân Ái	Chân Ái	Orange	['v-pop', 'vietnamese hip hop', 'vietnamese lo-fi', 'vietnam indie', 'vinahouse']	2020-04-15	262826.0	30.0	False	True
Delicate	reputation	Taylor Swift	[]	2017-11-10	232253.0	76.0	False	True
Love Someone	3 (The Purple Album)	Lukas Graham	[]	2018-10-26	205440.0	65.0	False	True
Toxic	Serotonin Dreams	BoyWithUke	[]	2022-05-06	168066.0	69.0	False	True
IDGAF	Dua Lipa (Deluxe)	Dua Lipa	['pop']	2017-06-02	217946.0	74.0	True	True
Close To Me	Brightest Blue	Ellie Goulding	[]	2020-07-17	182626.0	59.0	True	True
I Need U	The Most Beautiful Moment in Life Pt.1	BTS	['k-pop']	2015-04-29	210986.0	66.0	False	True
Tinh Nhan Oi	Tinh Nhan Oi	Orange	['v-pop', 'vietnamese hip hop', 'vietnamese lo-fi', 'vietnam indie', 'vinahouse']	2019-01-07	254819.0	42.0	False	True
Túy Âm - CM1X Remix	Túy Âm (CM1X Remix)	Xesi	['v-pop', 'vietnamese hip hop', 'vinahouse', 'vietnamese lo-fi', 'vietnam indie']	2023-02-17	177600.0	33.0	False	True
Có đau thì đau một mình	CAM'ON	Orange	['v-pop', 'vietnamese hip hop', 'vietnamese lo-fi', 'vietnam indie', 'vinahouse']	2024-01-11	210531.0	37.0	False	True
Quá Khứ Đôi, Hiện Tại Đơn	Quá Khứ Đôi, Hiện Tại Đơn	Đức Phúc	['v-pop', 'vinahouse', 'vietnam indie']	2022-09-24	310769.0	26.0	False	True
Mưa Thâm Lặng Giời	Mưa Thâm Lặng Giời	BigDaddy	['v-pop', 'vietnamese hip hop', 'vinahouse', 'vietnam indie']	2024-11-01	228521.0	44.0	False	True
Chicken Noodle Soup (feat. Becky G)	Chicken Noodle Soup (feat. Becky G)	j-hope	['k-pop', 'k-rap']	2019-09-27	235497.0	61.0	False	True
cardigan	folklore	Taylor Swift	[]	2020-07-24	239560.0	80.0	False	True
Tối Nay Ta Đi Đâu Nhờ	99%	RPT MCK	['vietnamese hip hop', 'v-pop', 'vietnam indie']	2023-03-02	104698.0	40.0	True	True
Monster (Shawn Mendes & Justin Bieber)	Monster	Shawn Mendes	['pop']	2020-11-20	178994.0	63.0	False	True
Any song	Any song	ZICO	['k-rap', 'k-pop']	2020-01-13	227226.0	58.0	False	True
All Too Well (10 Minute Version) (Taylor's Version) (From The Vault)	Red (Taylor's Version)	Taylor Swift	[]	2021-11-12	613026.0	75.0	True	True
Cool With You	NewJeans 2nd EP 'Get Up'	NewJeans	['k-pop']	2023-07-21	147880.0	68.0	False	True
Tay-Lai Pr0 (Tây-Lai Pr0) [feat. JustaTee & Double2T]	Rap Việt Mùa 3 (2023) - Tập 16	RAP VIỆT	['vietnamese hip hop', 'v-pop']	2023-09-10	258305.0	32.0	False	True
There's No One At All (Another Version)	There's No One At All (Another Version)	Sơn Tùng M-TP	['v-pop', 'vinahouse', 'vietnamese hip hop']	2022-07-05	201469.0	37.0	False	True
Souvenir	Rare (Deluxe)	Selena Gomez	['pop']	2020-04-09	161605.0	60.0	False	True
Hồng không gai	TO LOVE AND BE LOVED	Winno	['vietnamese hip hop', 'v-pop', 'vietnam indie']	2024-02-14	224918.0	53.0	False	True
Inner Child	MAP OF THE SOUL : 7	BTS	['k-pop']	2020-02-21	233265.0	58.0	False	True
Intro: Singularity	Love Yourself 轉 'Tear'	BTS	['k-pop']	2018-05-18	196998.0	56.0	False	True
Midnight Rain	Midnights	Taylor Swift	[]	2022-10-21	174782.0	71.0	False	True
South of the Border (feat. Camila Cabello & Cardi B)	No.6 Collaborations Project	Ed Sheeran	['soft pop']	2019-07-12	204466.0	67.0	False	True
Born Again (feat. Doja Cat & RAYE)	Born Again (feat. Doja Cat & RAYE)	LISA	['k-pop']	2025-02-06	231174.0	87.0	False	True
những đốm sáng	ái	tlinh	['v-pop', 'vietnamese hip hop', 'vietnam indie', 'vietnamese lo-fi', 'vinahouse']	2023-08-16	243640.0	42.0	False	True
Thiên Đàng	Thiên Đàng	Wowy	['vietnamese hip hop', 'v-pop']	2020-10-16	232173.0	29.0	False	True
Smart	Smart (Remixes)	LE SSERAFIM	['k-pop']	2024-03-22	166384.0	72.0	False	True
Super	SEVENTEEN 10th Mini Album 'FML'	SEVENTEEN	['k-pop']	2023-04-24	200386.0	64.0	False	True
Die For You	SMITHEREENS	Joji	[]	2022-11-04	211666.0	71.0	False	True
Forever (feat. Post Malone & Clever)	Changes	Justin Bieber	[]	2020-02-14	219933.0	62.0	False	True
Take You Dancing	Take You Dancing	Jason Derulo	[]	2020-07-22	190306.0	66.0	False	True
Speechless (Full)	Aladdin (Original Motion Picture Soundtrack)	Naomi Scott	[]	2019-05-22	208800.0	64.0	False	True
HÚT (feat. Lou Hoàng, Pháp Kiều, WEAN, Quân A.P, Hải Đăng Doo, Ali Hoàng Dương & Nicky)	"ANH TRAI ""SAY HI"", Tập 2"	"ANH TRAI ""SAY HI"""	['v-pop', 'vietnamese hip hop']	2024-06-24	205379.0	41.0	False	True
GIÀU NHẤT KHU PHÙ HOA	WeChoice Awards 2024	JustaTee	['v-pop', 'vietnamese hip hop', 'vietnam indie', 'vietnamese lo-fi', 'vinahouse']	2025-01-10	320000.0	52.0	False	True
Vành Khuyên Nhỏ (feat. Liu Grace)	Rap Việt Mùa 3 - Vòng 1	RAP VIỆT	['vietnamese hip hop', 'v-pop']	2023-07-21	162457.0	29.0	False	True
The Feels	Formula of Love: O+T=<3	TWICE	['k-pop']	2021-11-12	198053.0	66.0	False	True
Những Kẻ Mộng Mơ	Anh Trai Vượt Ngàn Chông Gai 2024 - Công Diễn 2	SOOBIN	['v-pop', 'vietnamese hip hop', 'vietnamese lo-fi', 'vietnam indie', 'vinahouse']	2024-08-10	293538.0	44.0	False	True
Interlude : Dive	FACE	Jimin	['k-pop']	2023-03-24	130996.0	54.0	False	True
Mời Anh Vào Team Em	Mời Anh Vào Team Em	Chi Pu	['v-pop', 'vinahouse', 'vietnam indie']	2018-11-27	195000.0	29.0	False	True
It's You	YOU	Ali Gatie	[]	2019-11-08	212606.0	71.0	False	True
iceman	iceman	Sol7	['vietnamese hip hop', 'v-pop', 'vietnam indie']	2021-03-03	178142.0	38.0	True	True
BACK TO HOMETOWN (TRỞ VỀ QUÊ NHÀ) [feat. Sol7]	Rap Việt Season 2 - Tập 3	RAP VIỆT	['vietnamese hip hop', 'v-pop']	2021-11-01	176000.0	31.0	False	True
Lie	Wings	BTS	['k-pop']	2016-10-10	215752.0	59.0	False	True
It's Beginning to Look a Lot like Christmas	Christmas (Deluxe Special Edition)	Michael Bublé	['christmas']	2012-11-09	206639.0	68.0	False	True
LUNCH	HIT ME HARD AND SOFT	Billie Eilish	[]	2024-05-17	179586.0	83.0	False	True
Thờ Er	99%	RPT MCK	['vietnamese hip hop', 'v-pop', 'vietnam indie']	2023-03-02	98325.0	39.0	True	True
Truy Lùng Bảo Vật (feat. 24k.Right & Sofia)	Rap Việt Mùa 3 (2023) - Tập 15	RAP VIỆT	['vietnamese hip hop', 'v-pop']	2023-09-03	291030.0	41.0	False	True
Nắng Ấm Xa Dần - Onionn Remix	Nắng Ấm Xa Dần (Onionn Remix)	Sơn Tùng M-TP	['v-pop', 'vinahouse', 'vietnamese hip hop']	2019-04-05	190088.0	41.0	False	True
Dream Glow (BTS World Original Soundtrack) (Pt. 1)	Dream Glow (BTS World Original Soundtrack) (Pt. 1)	BTS	['k-pop']	2019-06-07	187457.0	54.0	False	True
Yêu Một Người Sao Buồn Đến Thế	Yêu Một Người Sao Buồn Đến Thế	Noo Phước Thịnh	['v-pop', 'vinahouse', 'vietnamese lo-fi']	2020-10-27	299028.0	44.0	False	True
pages		WIMY						
Trống Cơm	Anh Trai Vượt Ngàn Chông Gai 2024 - Công Diễn 1	Cường Seven	['v-pop']	2024-07-27	254119.0	44.0	False	True
I CAN'T STOP ME	Eyes Wide Open	TWICE	['k-pop']	2020-10-26	205493.0	66.0	False	True
Every Summertime	Every Summertime	NIKI	[]	2021-08-10	215686.0	72.0	False	True
Thờ ơ	Thờ ơ	WEAN	['v-pop', 'vietnamese hip hop', 'vietnam indie', 'vietnamese lo-fi']	2024-08-28	165333.0	44.0	True	True
ĐÃ TỪNG LÀ	ĐÃ TỪNG LÀ	Vũ.	['v-pop', 'vietnam indie', 'vietnamese lo-fi']	2020-05-01	260507.0	30.0	False	True
khi cô đơn em nhớ đến ai	Hương Mùa Hè EP.01	GREY D	['v-pop', 'vietnam indie', 'vietnamese lo-fi', 'vietnamese hip hop']	2022-07-03	269387.0	38.0	False	True
Hành Tinh Song Song	Vũ Trụ Song Song	Vũ.	['v-pop', 'vietnam indie', 'vietnamese lo-fi']	2019-11-06	305413.0	32.0	False	True
Interlude : Shadow	MAP OF THE SOUL : 7	BTS	['k-pop']	2020-02-21	259821.0	55.0	False	True
love nwantiti (ah ah ah)	CKay The First	CKay	['afrobeats', 'afrobeat', 'afropop']	2019-08-30	145800.0	72.0	True	True
Vì Em Tất Cả	Vì Em Tất Cả	Mỹ Tâm	['v-pop', 'vietnamese bolero', 'vietnam indie']	2023-11-11	227205.0	46.0	False	True
